W1119 00:10:50.317000 967 torch/distributed/run.py:793]
W1119 00:10:50.317000 967 torch/distributed/run.py:793] *****************************************
W1119 00:10:50.317000 967 torch/distributed/run.py:793] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed.
W1119 00:10:50.317000 967 torch/distributed/run.py:793] *****************************************
total desired batch size: 524288
=> calculated gradient accumulation steps: 4
found 99 shards for split train
found 1 shards for split val
/workspace/model.py:177: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  checkpoint = torch.load(checkpoint_path, map_location=torch.device(device))
/workspace/model.py:177: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  checkpoint = torch.load(checkpoint_path, map_location=torch.device(device))
Loaded checkpoint from log/model_19072.pt, epoch 1, step 19072, val_loss 3.071725368499756
Loaded checkpoint from log/model_19072.pt, epoch 1, step 19072, val_loss 3.071725368499756
starting epoch 1 from step 19072 until 38146
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 98, with 121,344 parameters
using fused AdamW: True
starting epoch 1 from step 19072 until 38146
step 19072 | loss: 3.021431 | lr 3.3812e-04 | norm: 0.3323 | dt: 1760.61ms | tok/sec: 297788.49
step 19102 | loss: 3.062797 | lr 3.3744e-04 | norm: 0.4107 | dt: 801.58ms | tok/sec: 654064.36
step 19103 | loss: 3.091492 | lr 3.3742e-04 | norm: 0.3855 | dt: 805.95ms | tok/sec: 650524.50
step 19104 | loss: 3.180266 | lr 3.3740e-04 | norm: 0.7878 | dt: 800.13ms | tok/sec: 655250.29
step 19105 | loss: 3.148623 | lr 3.3738e-04 | norm: 0.3944 | dt: 805.97ms | tok/sec: 650507.95
step 19106 | loss: 3.065902 | lr 3.3735e-04 | norm: 0.3790 | dt: 804.14ms | tok/sec: 651988.41
step 19107 | loss: 2.974545 | lr 3.3733e-04 | norm: 0.4004 | dt: 797.62ms | tok/sec: 657312.52
step 19108 | loss: 3.073036 | lr 3.3731e-04 | norm: 0.3584 | dt: 801.08ms | tok/sec: 654476.66
step 19109 | loss: 2.972883 | lr 3.3728e-04 | norm: 0.3832 | dt: 808.28ms | tok/sec: 648647.66
step 19110 | loss: 3.031119 | lr 3.3726e-04 | norm: 0.3722 | dt: 801.75ms | tok/sec: 653933.07
step 19111 | loss: 3.027631 | lr 3.3724e-04 | norm: 0.3864 | dt: 797.66ms | tok/sec: 657283.05
step 19112 | loss: 3.009479 | lr 3.3722e-04 | norm: 0.3967 | dt: 801.89ms | tok/sec: 653816.03
step 19113 | loss: 3.070555 | lr 3.3719e-04 | norm: 0.3999 | dt: 804.45ms | tok/sec: 651731.61
step 19114 | loss: 3.035431 | lr 3.3717e-04 | norm: 0.4439 | dt: 801.35ms | tok/sec: 654252.15
step 19115 | loss: 3.002011 | lr 3.3715e-04 | norm: 0.4916 | dt: 801.73ms | tok/sec: 653943.58
step 19116 | loss: 3.007036 | lr 3.3713e-04 | norm: 0.3910 | dt: 807.97ms | tok/sec: 648894.00
step 19117 | loss: 3.008343 | lr 3.3710e-04 | norm: 0.3886 | dt: 800.14ms | tok/sec: 655247.95
step 19118 | loss: 3.065380 | lr 3.3708e-04 | norm: 0.4074 | dt: 802.72ms | tok/sec: 653137.52
step 19119 | loss: 3.137906 | lr 3.3706e-04 | norm: 0.3718 | dt: 806.22ms | tok/sec: 650304.80
step 19120 | loss: 3.193883 | lr 3.3704e-04 | norm: 0.4186 | dt: 799.39ms | tok/sec: 655861.79
step 19121 | loss: 3.136836 | lr 3.3701e-04 | norm: 0.4040 | dt: 804.87ms | tok/sec: 651396.65
step 19122 | loss: 3.131283 | lr 3.3699e-04 | norm: 0.3795 | dt: 807.64ms | tok/sec: 649162.76
step 19123 | loss: 3.183884 | lr 3.3697e-04 | norm: 0.3995 | dt: 805.22ms | tok/sec: 651110.62
step 19124 | loss: 3.167913 | lr 3.3694e-04 | norm: 0.4006 | dt: 806.77ms | tok/sec: 649859.53
step 19125 | loss: 3.136640 | lr 3.3692e-04 | norm: 0.4510 | dt: 799.48ms | tok/sec: 655783.36
step 19126 | loss: 3.113094 | lr 3.3690e-04 | norm: 0.4175 | dt: 807.59ms | tok/sec: 649199.94
step 19127 | loss: 3.097406 | lr 3.3688e-04 | norm: 0.3923 | dt: 803.51ms | tok/sec: 652497.60
step 19128 | loss: 3.145111 | lr 3.3685e-04 | norm: 0.4160 | dt: 798.70ms | tok/sec: 656423.48
step 19129 | loss: 3.136571 | lr 3.3683e-04 | norm: 0.4195 | dt: 801.39ms | tok/sec: 654223.34
step 19130 | loss: 3.081986 | lr 3.3681e-04 | norm: 0.4064 | dt: 806.88ms | tok/sec: 649772.54
step 19131 | loss: 3.081932 | lr 3.3679e-04 | norm: 0.4136 | dt: 801.54ms | tok/sec: 654102.69
step 19132 | loss: 3.093288 | lr 3.3676e-04 | norm: 0.4378 | dt: 800.02ms | tok/sec: 655342.66
step 19133 | loss: 3.020246 | lr 3.3674e-04 | norm: 0.4023 | dt: 803.75ms | tok/sec: 652304.04
step 19134 | loss: 3.092219 | lr 3.3672e-04 | norm: 0.4079 | dt: 799.72ms | tok/sec: 655587.46
step 19135 | loss: 3.104636 | lr 3.3670e-04 | norm: 0.3694 | dt: 800.88ms | tok/sec: 654636.42
step 19136 | loss: 3.095172 | lr 3.3667e-04 | norm: 0.4180 | dt: 806.81ms | tok/sec: 649827.84
step 19137 | loss: 3.191900 | lr 3.3665e-04 | norm: 0.4316 | dt: 802.61ms | tok/sec: 653231.23
step 19138 | loss: 3.071871 | lr 3.3663e-04 | norm: 0.4316 | dt: 798.69ms | tok/sec: 656437.00
step 19139 | loss: 3.206084 | lr 3.3661e-04 | norm: 0.3893 | dt: 801.52ms | tok/sec: 654120.20
step 19140 | loss: 3.132446 | lr 3.3658e-04 | norm: 0.4685 | dt: 806.83ms | tok/sec: 649811.90
step 19141 | loss: 3.086067 | lr 3.3656e-04 | norm: 0.4517 | dt: 800.69ms | tok/sec: 654799.19
step 19142 | loss: 3.112613 | lr 3.3654e-04 | norm: 0.4548 | dt: 799.90ms | tok/sec: 655442.67
step 19143 | loss: 3.112583 | lr 3.3651e-04 | norm: 0.4053 | dt: 804.65ms | tok/sec: 651573.84
step 19144 | loss: 3.086237 | lr 3.3649e-04 | norm: 0.4147 | dt: 802.50ms | tok/sec: 653314.68
step 19145 | loss: 3.118075 | lr 3.3647e-04 | norm: 0.4191 | dt: 800.09ms | tok/sec: 655287.00
step 19146 | loss: 3.094845 | lr 3.3645e-04 | norm: 0.4466 | dt: 805.16ms | tok/sec: 651160.37
step 19147 | loss: 3.106840 | lr 3.3642e-04 | norm: 0.4565 | dt: 801.61ms | tok/sec: 654040.44
step 19148 | loss: 3.100495 | lr 3.3640e-04 | norm: 0.4202 | dt: 798.58ms | tok/sec: 656523.62
step 19149 | loss: 3.085359 | lr 3.3638e-04 | norm: 0.4351 | dt: 799.29ms | tok/sec: 655945.13
step 19150 | loss: 3.080495 | lr 3.3636e-04 | norm: 0.3730 | dt: 801.20ms | tok/sec: 654380.26
step 19151 | loss: 3.075614 | lr 3.3633e-04 | norm: 0.3899 | dt: 801.04ms | tok/sec: 654512.70
step 19152 | loss: 3.089106 | lr 3.3631e-04 | norm: 0.3406 | dt: 796.28ms | tok/sec: 658417.60
step 19153 | loss: 3.021643 | lr 3.3629e-04 | norm: 0.3979 | dt: 799.72ms | tok/sec: 655589.81
step 19154 | loss: 3.112366 | lr 3.3627e-04 | norm: 0.3832 | dt: 801.85ms | tok/sec: 653848.49
step 19155 | loss: 3.002341 | lr 3.3624e-04 | norm: 0.4207 | dt: 807.18ms | tok/sec: 649530.71
step 19156 | loss: 3.032141 | lr 3.3622e-04 | norm: 0.4132 | dt: 800.46ms | tok/sec: 654982.33
step 19157 | loss: 2.972141 | lr 3.3620e-04 | norm: 0.4225 | dt: 801.15ms | tok/sec: 654422.32
step 19158 | loss: 3.011778 | lr 3.3617e-04 | norm: 0.3851 | dt: 808.04ms | tok/sec: 648835.99
step 19159 | loss: 3.060171 | lr 3.3615e-04 | norm: 0.4096 | dt: 800.64ms | tok/sec: 654835.26
step 19160 | loss: 3.010144 | lr 3.3613e-04 | norm: 0.3706 | dt: 800.78ms | tok/sec: 654721.60
step 19161 | loss: 2.994099 | lr 3.3611e-04 | norm: 0.4527 | dt: 803.94ms | tok/sec: 652146.58
step 19162 | loss: 3.022470 | lr 3.3608e-04 | norm: 0.4015 | dt: 803.08ms | tok/sec: 652845.51
step 19163 | loss: 3.051822 | lr 3.3606e-04 | norm: 0.4214 | dt: 800.17ms | tok/sec: 655218.47
step 19164 | loss: 3.070633 | lr 3.3604e-04 | norm: 0.4570 | dt: 806.32ms | tok/sec: 650224.04
step 19165 | loss: 3.119998 | lr 3.3602e-04 | norm: 0.4838 | dt: 801.25ms | tok/sec: 654335.08
step 19166 | loss: 3.156901 | lr 3.3599e-04 | norm: 0.4083 | dt: 800.37ms | tok/sec: 655058.22
step 19167 | loss: 3.170330 | lr 3.3597e-04 | norm: 0.4645 | dt: 803.82ms | tok/sec: 652245.61
step 19168 | loss: 3.179912 | lr 3.3595e-04 | norm: 0.4632 | dt: 802.50ms | tok/sec: 653317.40
step 19169 | loss: 3.130071 | lr 3.3593e-04 | norm: 0.4040 | dt: 801.96ms | tok/sec: 653757.72
step 19170 | loss: 3.084689 | lr 3.3590e-04 | norm: 0.4844 | dt: 805.53ms | tok/sec: 650862.21
step 19171 | loss: 3.185247 | lr 3.3588e-04 | norm: 0.5367 | dt: 803.94ms | tok/sec: 652149.86
step 19172 | loss: 3.137080 | lr 3.3586e-04 | norm: 0.4546 | dt: 811.93ms | tok/sec: 645730.21
step 19173 | loss: 3.169389 | lr 3.3583e-04 | norm: 0.4782 | dt: 799.85ms | tok/sec: 655482.91
step 19174 | loss: 3.178546 | lr 3.3581e-04 | norm: 0.4859 | dt: 803.15ms | tok/sec: 652789.69
step 19175 | loss: 3.150809 | lr 3.3579e-04 | norm: 0.4394 | dt: 805.21ms | tok/sec: 651118.91
step 19176 | loss: 3.155579 | lr 3.3577e-04 | norm: 0.4668 | dt: 801.18ms | tok/sec: 654395.45
step 19177 | loss: 3.116657 | lr 3.3574e-04 | norm: 0.5077 | dt: 808.29ms | tok/sec: 648638.48
step 19178 | loss: 3.123431 | lr 3.3572e-04 | norm: 0.4043 | dt: 799.13ms | tok/sec: 656069.60
step 19179 | loss: 3.125767 | lr 3.3570e-04 | norm: 0.4788 | dt: 802.63ms | tok/sec: 653210.86
step 19180 | loss: 3.087099 | lr 3.3568e-04 | norm: 0.4803 | dt: 801.99ms | tok/sec: 653733.62
step 19181 | loss: 3.069715 | lr 3.3565e-04 | norm: 0.4174 | dt: 799.78ms | tok/sec: 655539.58
step 19182 | loss: 3.083649 | lr 3.3563e-04 | norm: 0.4062 | dt: 802.69ms | tok/sec: 653162.74
step 19183 | loss: 3.099541 | lr 3.3561e-04 | norm: 0.4404 | dt: 808.25ms | tok/sec: 648669.67
step 19184 | loss: 3.101445 | lr 3.3559e-04 | norm: 0.4118 | dt: 799.57ms | tok/sec: 655712.18
step 19185 | loss: 3.023201 | lr 3.3556e-04 | norm: 0.4843 | dt: 804.80ms | tok/sec: 651452.04
step 19186 | loss: 3.131497 | lr 3.3554e-04 | norm: 0.4573 | dt: 804.15ms | tok/sec: 651974.11
step 19187 | loss: 3.073096 | lr 3.3552e-04 | norm: 0.4715 | dt: 799.84ms | tok/sec: 655487.21
step 19188 | loss: 3.116400 | lr 3.3549e-04 | norm: 0.5018 | dt: 803.94ms | tok/sec: 652150.25
step 19189 | loss: 3.103554 | lr 3.3547e-04 | norm: 0.5350 | dt: 804.74ms | tok/sec: 651500.48
step 19190 | loss: 3.118551 | lr 3.3545e-04 | norm: 0.4164 | dt: 799.81ms | tok/sec: 655519.06
step 19191 | loss: 3.092639 | lr 3.3543e-04 | norm: 0.4925 | dt: 807.23ms | tok/sec: 649492.54
step 19192 | loss: 3.133718 | lr 3.3540e-04 | norm: 0.5382 | dt: 803.34ms | tok/sec: 652634.31
step 19193 | loss: 3.078074 | lr 3.3538e-04 | norm: 0.4569 | dt: 800.98ms | tok/sec: 654557.90
step 19194 | loss: 3.115585 | lr 3.3536e-04 | norm: 0.3772 | dt: 803.36ms | tok/sec: 652621.53
step 19195 | loss: 3.088230 | lr 3.3534e-04 | norm: 0.4074 | dt: 802.35ms | tok/sec: 653444.37
step 19196 | loss: 3.103545 | lr 3.3531e-04 | norm: 0.3822 | dt: 801.08ms | tok/sec: 654473.74
step 19197 | loss: 3.084066 | lr 3.3529e-04 | norm: 0.3778 | dt: 805.62ms | tok/sec: 650791.72
step 19198 | loss: 3.087919 | lr 3.3527e-04 | norm: 0.3869 | dt: 803.24ms | tok/sec: 652718.19
step 19199 | loss: 3.088850 | lr 3.3525e-04 | norm: 0.3673 | dt: 799.27ms | tok/sec: 655957.46
step 19200 | loss: 3.045273 | lr 3.3522e-04 | norm: 0.3747 | dt: 804.57ms | tok/sec: 651637.55
step 19201 | loss: 2.992915 | lr 3.3520e-04 | norm: 0.3493 | dt: 804.80ms | tok/sec: 651454.74
step 19202 | loss: 3.046955 | lr 3.3518e-04 | norm: 0.4014 | dt: 807.66ms | tok/sec: 649145.13
step 19203 | loss: 2.975994 | lr 3.3516e-04 | norm: 0.3854 | dt: 802.42ms | tok/sec: 653383.01
step 19204 | loss: 3.088170 | lr 3.3513e-04 | norm: 0.3741 | dt: 801.58ms | tok/sec: 654067.67
step 19205 | loss: 3.064915 | lr 3.3511e-04 | norm: 0.4365 | dt: 807.30ms | tok/sec: 649431.35
step 19206 | loss: 3.074759 | lr 3.3509e-04 | norm: 0.4629 | dt: 801.40ms | tok/sec: 654212.05
step 19207 | loss: 3.069204 | lr 3.3506e-04 | norm: 0.4236 | dt: 802.66ms | tok/sec: 653186.02
step 19208 | loss: 3.010419 | lr 3.3504e-04 | norm: 0.3947 | dt: 803.27ms | tok/sec: 652694.17
step 19209 | loss: 3.034332 | lr 3.3502e-04 | norm: 0.4113 | dt: 797.54ms | tok/sec: 657383.26
step 19210 | loss: 3.081882 | lr 3.3500e-04 | norm: 0.4054 | dt: 802.87ms | tok/sec: 653019.40
step 19211 | loss: 3.126652 | lr 3.3497e-04 | norm: 0.3908 | dt: 806.38ms | tok/sec: 650171.95
step 19212 | loss: 3.191872 | lr 3.3495e-04 | norm: 0.4678 | dt: 800.40ms | tok/sec: 655034.03
step 19213 | loss: 3.174525 | lr 3.3493e-04 | norm: 0.4717 | dt: 807.17ms | tok/sec: 649534.55
step 19214 | loss: 3.150011 | lr 3.3491e-04 | norm: 0.5133 | dt: 802.66ms | tok/sec: 653184.86
step 19215 | loss: 3.159300 | lr 3.3488e-04 | norm: 0.4601 | dt: 804.13ms | tok/sec: 651993.05
step 19216 | loss: 3.146550 | lr 3.3486e-04 | norm: 0.4328 | dt: 807.17ms | tok/sec: 649537.81
step 19217 | loss: 3.081986 | lr 3.3484e-04 | norm: 0.4549 | dt: 799.73ms | tok/sec: 655577.49
step 19218 | loss: 3.138110 | lr 3.3482e-04 | norm: 0.4458 | dt: 801.01ms | tok/sec: 654533.93
step 19219 | loss: 3.168555 | lr 3.3479e-04 | norm: 0.3853 | dt: 806.68ms | tok/sec: 649929.05
step 19220 | loss: 3.235543 | lr 3.3477e-04 | norm: 0.4910 | dt: 800.27ms | tok/sec: 655140.19
step 19221 | loss: 3.161341 | lr 3.3475e-04 | norm: 0.4647 | dt: 807.49ms | tok/sec: 649281.78
step 19222 | loss: 3.141102 | lr 3.3472e-04 | norm: 0.4170 | dt: 799.58ms | tok/sec: 655706.90
step 19223 | loss: 3.083592 | lr 3.3470e-04 | norm: 0.4083 | dt: 802.28ms | tok/sec: 653496.41
step 19224 | loss: 3.122620 | lr 3.3468e-04 | norm: 0.4025 | dt: 807.17ms | tok/sec: 649539.35
step 19225 | loss: 3.117414 | lr 3.3466e-04 | norm: 0.3882 | dt: 802.62ms | tok/sec: 653221.53
step 19226 | loss: 3.039503 | lr 3.3463e-04 | norm: 0.4268 | dt: 799.58ms | tok/sec: 655701.82
step 19227 | loss: 3.146166 | lr 3.3461e-04 | norm: 0.4706 | dt: 806.07ms | tok/sec: 650428.68
step 19228 | loss: 3.055140 | lr 3.3459e-04 | norm: 0.4173 | dt: 802.97ms | tok/sec: 652936.03
step 19229 | loss: 3.176451 | lr 3.3457e-04 | norm: 0.4453 | dt: 805.56ms | tok/sec: 650836.40
step 19230 | loss: 3.217361 | lr 3.3454e-04 | norm: 0.3973 | dt: 804.82ms | tok/sec: 651431.39
step 19231 | loss: 3.122503 | lr 3.3452e-04 | norm: 0.4041 | dt: 799.36ms | tok/sec: 655884.48
step 19232 | loss: 3.092447 | lr 3.3450e-04 | norm: 0.3918 | dt: 804.57ms | tok/sec: 651636.01
step 19233 | loss: 3.147414 | lr 3.3448e-04 | norm: 0.5081 | dt: 805.61ms | tok/sec: 650794.80
step 19234 | loss: 3.153955 | lr 3.3445e-04 | norm: 0.3847 | dt: 801.82ms | tok/sec: 653876.49
step 19235 | loss: 3.106685 | lr 3.3443e-04 | norm: 0.3946 | dt: 805.18ms | tok/sec: 651144.36
step 19236 | loss: 3.038545 | lr 3.3441e-04 | norm: 0.4002 | dt: 799.41ms | tok/sec: 655841.84
step 19237 | loss: 3.107491 | lr 3.3438e-04 | norm: 0.4198 | dt: 799.30ms | tok/sec: 655934.17
step 19238 | loss: 3.122355 | lr 3.3436e-04 | norm: 0.4740 | dt: 808.31ms | tok/sec: 648622.41
step 19239 | loss: 3.111981 | lr 3.3434e-04 | norm: 0.4620 | dt: 801.76ms | tok/sec: 653919.85
step 19240 | loss: 3.157304 | lr 3.3432e-04 | norm: 0.3927 | dt: 812.89ms | tok/sec: 644967.34
step 19241 | loss: 3.061428 | lr 3.3429e-04 | norm: 0.4126 | dt: 799.62ms | tok/sec: 655668.00
step 19242 | loss: 3.063790 | lr 3.3427e-04 | norm: 0.3831 | dt: 803.51ms | tok/sec: 652496.63
step 19243 | loss: 3.095231 | lr 3.3425e-04 | norm: 0.3723 | dt: 802.15ms | tok/sec: 653605.18
step 19244 | loss: 3.050403 | lr 3.3423e-04 | norm: 0.3927 | dt: 802.13ms | tok/sec: 653620.14
step 19245 | loss: 3.066127 | lr 3.3420e-04 | norm: 0.3870 | dt: 806.43ms | tok/sec: 650137.73
step 19246 | loss: 3.030655 | lr 3.3418e-04 | norm: 0.3834 | dt: 805.59ms | tok/sec: 650810.59
step 19247 | loss: 3.034455 | lr 3.3416e-04 | norm: 0.4178 | dt: 798.46ms | tok/sec: 656626.15
step 19248 | loss: 3.012671 | lr 3.3414e-04 | norm: 0.3993 | dt: 805.01ms | tok/sec: 651282.83
step 19249 | loss: 3.120533 | lr 3.3411e-04 | norm: 0.3637 | dt: 800.94ms | tok/sec: 654591.41
validation loss: 3.1425
HellaSwag accuracy: 2988/10042=0.2976
rank 1 sample 0: Hello, I'm a language model, and if I'm on a machine they can see that in between the two (I am on two machines) I can
rank 1 sample 1: Hello, I'm a language model, you know. That's why I love a language model right? A language model as your audience’s language model
rank 1 sample 2: Hello, I'm a language model, I learned the concept of a language model in the back of every classroom in my school. So this year I have a
rank 1 sample 3: Hello, I'm a language model, and I'm in a way. If possible, I find myself getting started teaching English myself. And I'm doing it
rank 0 sample 0: Hello, I'm a language model, and I am a teacher, who likes languages at all levels and it's really fun and effective." - Maria, age
rank 0 sample 1: Hello, I'm a language model, so in the next few posts I’d provide ways of teaching using it in a real classroom as well.

rank 0 sample 2: Hello, I'm a language model, so I really need to think about my language-learning goals first before I start a new language.
I think having
rank 0 sample 3: Hello, I'm a language model, so to me, it's not easy. First, I'm looking for an underlying set of definitions to help us see
step 19250 | loss: 3.025429 | lr 3.3409e-04 | norm: 0.3691 | dt: 19177.59ms | tok/sec: 27338.57
step 19251 | loss: 2.995621 | lr 3.3407e-04 | norm: 0.3920 | dt: 799.80ms | tok/sec: 655527.86
step 19252 | loss: 2.968293 | lr 3.3404e-04 | norm: 0.4090 | dt: 798.22ms | tok/sec: 656821.49
step 19253 | loss: 3.002524 | lr 3.3402e-04 | norm: 0.3568 | dt: 802.90ms | tok/sec: 652996.33
